season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college
2015,1626188,Quinn,Cook,Quinn Cook,PG,72.25,6' 0.25'',74.0,6' 2'',179,76.0,6' 4'',96.5,8' 0.5'',6.7,7.5,8.75,24.5,31.0,11.44,3.41,3.38,14.0,,,,,,5-5,5-5,5-5,5-5,5-5,2-5,3-5,5-5,4-5,3-5,5-8,4-8,6-8,,,,,34-49
2015,1626183,Branden,Dawson,Branden Dawson,PF,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2,12.0,,,,,,2-5,3-5,2-5,2-5,1-5,2-5,4-5,2-5,2-5,3-5,,,,5-8,3-8,4-8,,25-47
2015,1626155,Sam,Dekker,Sam Dekker,SF,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,25.5,34.5,10.64,2.96,3.28,5.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626187,Michael,Frazier II,Michael Frazier II,SG,75.75,6' 3.75'',76.25,6' 4.25'',199.4,80.0,6' 8'',101.5,8' 5.5'',7.4,8.25,9.25,27.0,35.0,10.66,3.02,3.32,10.0,,,,,,5-5,2-5,5-5,3-5,5-5,4-5,3-5,4-5,2-5,4-5,,,,4-8,5-8,6-8,,34-47
2015,1626203,Treveon,Graham,Treveon Graham,SF,76.0,6' 4'',77.75,6' 5.75'',219.4,82.5,6' 10.5'',103.0,8' 7'',5.5,8.5,8.25,28.5,31.5,11.64,3.15,3.3,11.0,,,,,,2-5,4-5,3-5,4-5,1-5,3-5,3-5,3-5,4-5,5-5,4-8,6-8,2-8,,,,,32-41
2015,1626170,Jerian,Grant,Jerian Grant,PG,75.25,6' 3.25'',76.25,6' 4.25'',198,79.5,6' 7.5'',100.0,8' 4'',5.6,8.25,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626152,Olivier,Hanlan,Olivier Hanlan,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',185.8,78.0,6' 6'',100.0,8' 4'',4.3,8.0,8.75,28.0,34.0,11.41,3.12,3.25,19.0,,,,,,4-5,4-5,4-5,4-5,5-5,3-5,4-5,2-5,3-5,3-5,8-8,5-8,7-8,,,,,31-46
2015,1626149,Montrezl,Harrell,Montrezl Harrell,PF,79.0,6' 7'',79.5,6' 7.5'',253.4,88.25,7' 4.25'',109.0,9' 1'',11.9,9.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626150,Andrew,Harrison,Andrew Harrison,PG,76.5,6' 4.5'',77.5,6' 5.5'',213.2,81.0,6' 9'',100.0,8' 4'',5.9,8.25,9.25,26.5,33.0,11.2,,3.34,,,,,,,3-5,4-5,4-5,2-5,2-5,2-5,1-5,3-5,1-5,1-5,6-8,5-8,4-8,,,,,24-39
2015,1626151,Aaron,Harrison,Aaron Harrison,SG,76.5,6' 4.5'',78.0,6' 6'',209.2,80.25,6' 8.25'',100.5,8' 4.5'',6.0,8.75,10.0,28.5,34.5,,,3.27,1.0,,,,,,5-5,2-5,3-5,3-5,3-5,0-5,1-5,1-5,3-5,3-5,2-8,5-8,4-8,,,,,21-41
2015,1626227,Tyler,Harvey,Tyler Harvey,SG,74.75,6' 2.75'',76.0,6' 4'',181.4,77.5,6' 5.5'',98.5,8' 2.5'',9.2,7.75,8.75,26.0,28.5,10.56,2.93,3.44,1.0,,,,,,5-5,5-5,3-5,4-5,3-5,1-5,4-5,2-5,3-5,3-5,4-8,6-8,6-8,,,,,26-45
2015,1626186,Corey,Hawkins,Corey Hawkins,SG-PG,72.75,6' 0.75'',73.75,6' 1.75'',191.8,80.0,6' 8'',99.5,8' 3.5'',5.5,8.75,9.0,28.5,34.0,10.81,,3.51,9.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,77.5,6' 5.5'',79.0,6' 7'',210.8,86.0,7' 2'',104.0,8' 8'',5.0,8.75,9.75,32.0,38.0,10.41,3.19,3.12,13.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626158,Richaun,Holmes,Richaun Holmes,PF,80.25,6' 8.25'',81.5,6' 9.5'',242.8,85.5,7' 1.5'',108.0,9' 0'',8.8,8.5,8.5,32.5,36.0,11.24,3.31,3.32,15.0,,,,,,5-5,2-5,2-5,2-5,3-5,1-5,1-5,1-5,3-5,2-5,6-8,5-8,1-8,,,,,28-47
2015,1626182,Jonathan,Holmes,Jonathan Holmes,PF-SF,80.25,6' 8.25'',81.25,6' 9.25'',242.2,83.5,6' 11.5'',107.5,8' 11.5'',7.2,8.25,9.5,25.5,31.0,10.95,3.12,3.51,,,,,,,4-5,4-5,5-5,5-5,4-5,3-5,4-5,4-5,3-5,3-5,5-8,7-8,4-8,,,,,
2015,1626154,R.J.,Hunter,R.J. Hunter,SG,76.5,6' 4.5'',78.0,6' 6'',185,82.5,6' 10.5'',104.0,8' 8'',6.0,8.5,8.25,27.5,33.5,10.87,2.91,3.26,1.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626205,Vince,Hunter,Vince Hunter,PF,78.75,6' 6.75'',79.5,6' 7.5'',208.4,83.0,6' 11'',104.5,8' 8.5'',4.6,9.0,8.75,33.5,37.5,11.19,3.06,3.26,13.0,,,,,,1-5,0-5,4-5,3-5,2-5,0-5,2-5,1-5,2-5,4-5,,,,5-8,1-8,6-8,4-13,
2015,1626177,Dakari,Johnson,Dakari Johnson,C,83.0,6' 11'',83.75,6' 11.75'',264.6,86.0,7' 2'',112.0,9' 4'',14.9,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626169,Stanley,Johnson,Stanley Johnson,SF,77.0,6' 5'',78.5,6' 6.5'',241.8,83.5,6' 11.5'',102.0,8' 6'',7.5,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626145,Tyus,Jones,Tyus Jones,PG,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',6.5,8.25,8.75,26.5,32.5,11.84,2.95,3.32,2.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626163,Frank,Kaminsky,Frank Kaminsky,C-PF,83.75,6' 11.75'',84.75,7' 0.75'',231.2,83.0,6' 11'',109.5,9' 1.5'',9.4,8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626172,Kevon,Looney,Kevon Looney,PF,80.0,6' 8'',81.25,6' 9.25'',222.4,87.5,7' 3.5'',110.0,9' 2'',11.9,9.5,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626168,Trey,Lyles,Trey Lyles,PF,81.0,6' 9'',82.25,6' 10.25'',241.2,85.5,7' 1.5'',108.0,9' 0'',12.1,9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626185,Jarell,Martin,Jarell Martin,PF,80.0,6' 8'',81.25,6' 9.25'',238.6,81.0,6' 9'',106.5,8' 10.5'',10.1,8.25,9.5,28.5,35.0,11.2,2.97,3.27,19.0,,,,,,,,,,,,,,,,,,,,,,,
2015,204456,TJ,McConnell,TJ McConnell,PG,72.5,6' 0.5'',74.0,6' 2'',187.8,74.0,6' 2'',96.5,8' 0.5'',7.3,7.5,7.0,26.0,31.5,10.95,3.09,3.3,7.0,,,,,,4-5,4-5,3-5,4-5,2-5,2-5,3-5,2-5,5-5,1-5,5-8,5-8,4-8,,,,,36-47
2015,1626191,Chris,McCullough,Chris McCullough,PF,80.25,6' 8.25'',81.0,6' 9'',199,87.25,7' 3.25'',109.0,9' 1'',6.2,8.75,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626175,Jordan,Mickey,Jordan Mickey,PF,79.0,6' 7'',80.25,6' 8.25'',238,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9.0,,,,,,3-5,2-5,3-5,5-5,1-5,2-5,1-5,3-5,3-5,2-5,,,,6-8,6-8,7-8,,28-47
2015,2006,Larry,Nance,Larry Nance,PF,79.5,6' 7.5'',80.5,6' 8.5'',226.6,85.5,7' 1.5'',108.0,9' 0'',6.4,9.0,9.75,29.0,37.5,10.93,3.01,3.25,10.0,,,,,,4-5,1-5,2-5,4-5,3-5,5-5,3-5,2-5,3-5,3-5,7-8,5-8,6-8,,,,,29-44
2015,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',202.8,86.25,7' 2.25'',102.5,8' 6.5'',5.7,9.0,8.75,34.5,37.0,11.09,3.12,3.32,7.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626166,Cameron,Payne,Cameron Payne,PG,72.75,6' 0.75'',73.5,6' 1.5'',182.8,79.25,6' 7.25'',97.5,8' 1.5'',6.3,8.5,8.25,29.75,35.5,10.9,2.93,3.28,0.0,,,,,,5-5,3-5,3-5,4-5,4-5,3-5,4-5,1-5,3-5,3-5,1-8,5-8,6-8,,,,25-42,
2015,1626189,Terran,Petteway,Terran Petteway,SG,76.75,6' 4.75'',78.0,6' 6'',209.2,83.25,6' 11.25'',104.5,8' 8.5'',4.9,8.25,8.25,25.0,31.0,10.91,3.1,3.32,15.0,,,,,,3-5,3-5,4-5,2-5,1-5,5-5,4-5,3-5,3-5,3-5,7-8,7-8,6-8,,,,,31-46
2015,1626171,Bobby,Portis,Bobby Portis,PF,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,25.0,31.5,11.78,3.28,3.56,5.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626181,Norman,Powell,Norman Powell,SG,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,32.5,40.5,10.69,3.2,3.2,5.0,,,,,,4-5,2-5,5-5,1-5,4-5,3-5,2-5,2-5,1-5,3-5,8-8,6-8,5-8,,,,,26-42
2015,1626180,Michael,Qualls,Michael Qualls,SG-SF,76.0,6' 4'',77.0,6' 5'',201.4,84.25,7' 0.25'',104.5,8' 8.5'',4.0,9.0,10.25,34.0,39.5,11.88,,3.18,9.0,,,,,,,,,,,,,,,,,,,,,,,
2015,1626184,Chasson,Randle,Chasson Randle,PG,72.25,6' 0.25'',73.5,6' 1.5'',178.8,79.0,6' 7'',96.5,8' 0.5'',4.5,8.5,9.5,33.5,39.5,10.63,2.81,3.2,6.0,,,,,,2-5,3-5,3-5,4-5,2-5,1-5,4-5,2-5,4-5,4-5,7-8,6-8,4-8,,,,,31-45
2015,1626179,Terry,Rozier,Terry Rozier,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',190.2,80.25,6' 8.25'',98.5,8' 2.5'',5.6,8.25,8.5,33.0,38.0,10.84,2.84,3.15,7.0,,,,,,4-5,4-5,4-5,4-5,3-5,5-5,5-5,5-5,3-5,4-5,5-8,5-8,6-8,,,,38-47,
2015,1626156,D?Angelo,Russell,D?Angelo Russell,PG-SG,75.25,6' 3.25'',77.0,6' 5'',193.4,81.75,6' 9.75'',102.0,8' 6'',8.3,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626208,Keifer,Sykes,Keifer Sykes,PG,70.5,5' 10.5'',71.75,5' 11.75'',167.2,74.0,6' 2'',93.0,7' 9'',5.0,8.5,9.5,34.0,43.0,10.47,3.15,3.13,8.0,,,,,,4-5,3-5,5-5,3-5,2-5,4-5,1-5,3-5,1-5,1-5,4-8,4-8,5-8,,,,,33-44
2015,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,,,,,,3-5,2-5,2-5,2-5,2-5,3-5,4-5,3-5,2-5,1-5,2-8,6-8,5-8,,,,,28-45
2015,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27,12.0,,,,,,1-5,4-5,1-5,3-5,4-5,3-5,1-5,1-5,2-5,2-5,5-8,4-8,5-8,,,,,28-47
2015,1626167,Myles,Turner,Myles Turner,C-PF,81.75,6' 9.75'',83.5,6' 11.5'',238.6,88.0,7' 4'',112.0,9' 4'',9.3,9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626193,Robert,Upshaw,Robert Upshaw,C,82.75,6' 10.75'',84.0,7' 0'',258.2,89.5,7' 5.5'',113.0,9' 5'',12.5,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,28.0,34.0,11.4,3.1,3.21,5.0,,,,,,3-5,3-5,4-5,2-5,4-5,,,,,,5-6,4-6,8-8,,,,28-40,
2015,1626217,Chris,Walker,Chris Walker,PF,80.75,6' 8.75'',81.25,6' 9.25'',208,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,30.5,37.0,11.25,3.41,3.35,6.0,,,,,,3-5,2-5,1-5,3-5,2-5,5-5,2-5,2-5,0-5,1-5,,,,2-8,5-8,5-8,3-14,
2015,1627361,Dez,Wells,Dez Wells,SG,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,31.5,39.0,10.56,3.05,3.2,15.0,,,,,,3-5,4-5,3-5,3-5,2-5,3-5,0-5,2-5,2-5,2-5,4-8,7-8,4-8,,,,,29-46
2015,1626210,Alan,Williams,Alan Williams,PF,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8.0,,,,,,2-5,3-5,2-5,3-5,3-5,0-5,0-5,0-5,0-5,1-5,,,,7-8,3-8,2-8,5-12,
2015,1626159,Justise,Winslow,Justise Winslow,SF,76.5,6' 4.5'',78.5,6' 6.5'',221.8,82.25,6' 10.25'',104.5,8' 8.5'',5.3,8.5,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626174,Christian,Wood,Christian Wood,PF,81.25,6' 9.25'',82.5,6' 10.5'',216,87.25,7' 3.25'',111.5,9' 3.5'',14.7,9.25,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1626153,Delon,Wright,Delon Wright,PG,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,29.5,31.0,11.16,3.5,3.29,4.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,6' 2.5'',75.75,6' 3.75'',222.6,80.75,6' 8.75'',99.0,8' 3'',11.0,8.75,10.0,31.5,40.5,11.99,3.18,3.3,7.0,,,,,,4-5,5-5,2-5,1-5,2-5,3-5,3-5,4-5,4-5,3-5,2-6,5-6,3-6,,,,25-39,
2017,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21,4.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15,7.0,,,,,,3-5,3-5,3-5,2-5,4-5,3-5,4-5,3-5,2-5,2-5,3-6,5-6,4-6,,,,25-35,
2017,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44,11.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628384,OG,Anunoby,OG Anunoby,SF,78.25,6' 6.25'',79.75,6' 7.75'',232.4,86.25,7' 2.25'',107.5,8' 11.5'',6.8,9.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',213.2,82.0,6' 10'',105.0,8' 9'',11.9,9.25,9.75,23.5,31.0,11.62,3.08,3.44,5.0,3-5,2-5,3-5,3-5,3-5,,,,,,2-5,0-5,3-5,4-5,4-5,3-6,4-6,5-6,,,,19-36,
2017,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',221.6,82.0,6' 10'',103.5,8' 7.5'',7.9,8.75,10.0,30.0,36.5,11.7,3.22,3.22,8.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628431,V.J.,Beachem,V.J. Beachem,SG-SF,78.25,6' 6.25'',80.0,6' 8'',193.4,82.25,6' 10.25'',104.5,8' 8.5'',6.8,8.5,9.0,30.0,37.0,11.18,3.19,3.26,11.0,2-5,3-5,3-5,1-5,4-5,,,,,,2-5,4-5,2-5,2-5,5-5,3-6,5-6,4-6,,,,24-38,
2017,1628395,Jordan,Bell,Jordan Bell,PF,79.0,6' 7'',80.5,6' 8.5'',223.6,83.75,6' 11.75'',104.5,8' 8.5'',5.4,9.25,9.5,31.5,38.0,10.63,2.83,3.21,16.0,4-5,1-5,1-5,0-5,2-5,,,,,,4-5,0-5,2-5,2-5,2-5,4-6,3-6,1-6,,,,23-38,
2017,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,6' 5.75'',78.75,6' 6.75'',218.6,82.0,6' 10'',104.5,8' 8.5'',5.7,8.75,10.25,31.0,35.5,11.47,3.35,3.17,16.0,,,,,,1-5,4-5,0-5,2-5,3-5,2-5,4-5,2-5,2-5,4-5,3-6,2-6,3-6,,,,16-27,
2017,1628449,Chris,Boucher,Chris Boucher,PF,80.0,6' 8'',81.5,6' 9.5'',182.2,88.0,7' 4'',110.5,9' 2.5'',5.4,9.25,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628396,Tony,Bradley,Tony Bradley,C,81.25,6' 9.25'',82.75,6' 10.75'',248.8,89.0,7' 5'',112.5,9' 4.5'',12.0,9.5,9.5,24.5,27.5,11.79,2.99,3.44,5.0,,,,,,5-5,2-5,4-5,3-5,4-5,3-5,2-5,3-5,1-5,4-5,4-8,3-8,5-8,,,,19-35,
2017,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,6' 1.25'',74.75,6' 2.75'',222.4,81.0,6' 9'',99.5,8' 3.5'',11.0,9.0,9.25,28.0,33.5,10.95,2.85,3.38,11.0,,,,,,4-5,0-5,1-5,2-5,3-5,4-5,5-5,5-5,3-5,2-5,,,,3-6,3-6,3-6,,22-36
2017,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,6' 5'',78.0,6' 6'',220.2,78.0,6' 6'',100.5,8' 4.5'',7.5,8.25,9.25,31.0,37.5,11.14,3.24,3.21,16.0,,,,,,4-5,5-5,5-5,3-5,3-5,3-5,3-5,5-5,4-5,3-5,3-8,4-8,2-8,,,,24-38,
2017,1628418,Thomas,Bryant,Thomas Bryant,PF-C,81.5,6' 9.5'',82.75,6' 10.75'',247.8,90.0,7' 6'',112.5,9' 4.5'',9.4,9.5,10.25,25.5,33.0,11.42,3.12,3.37,7.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628380,Zach,Collins,Zach Collins,PF-C,82.25,6' 10.25'',84.0,7' 0'',232.2,85.0,7' 1'',111.0,9' 3'',8.9,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628381,John,Collins,John Collins,PF,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',5.4,9.0,10.0,33.0,37.5,11.66,3.27,3.27,15.0,,,,,,3-5,2-5,3-5,3-5,3-5,4-5,3-5,5-5,0-5,4-5,3-8,4-8,4-8,,,,21-33,
2017,1628977,Hamidou,Diallo,Hamidou Diallo,SG-SF,75.75,6' 3.75'',77.0,6' 5'',197.4,83.25,6' 11.25'',101.5,8' 5.5'',5.2,8.5,9.5,34.5,44.5,10.88,2.79,3.11,0.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75.0,6' 3'',76.5,6' 4.5'',182.6,77.25,6' 5.25'',99.5,8' 3.5'',4.7,8.5,9.25,30.5,36.0,10.55,2.98,3.16,8.0,,,,,,2-5,2-5,4-5,3-5,2-5,5-5,4-5,2-5,3-5,2-5,3-6,5-6,3-6,,,,20-36,
2017,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',205.2,81.0,6' 9'',100.0,8' 4'',5.3,8.5,9.25,31.5,38.0,11.18,3.03,3.13,13.0,,,,,,3-5,5-5,2-5,4-5,1-5,5-5,3-5,3-5,3-5,5-5,,,,4-6,6-6,3-6,,26-37
2017,1628408,PJ,Dozier,PJ Dozier,SG,77.25,6' 5.25'',78.75,6' 6.75'',200.6,83.0,6' 11'',101.0,8' 5'',6.1,8.5,9.5,34.0,39.0,10.84,2.98,3.15,9.0,,,,,,2-5,1-5,4-5,1-5,5-5,2-5,3-5,1-5,1-5,3-5,4-6,4-6,2-6,,,,25-37,
2017,1628393,Jawun,Evans,Jawun Evans,PG,70.75,5' 10.75'',71.5,5' 11.5'',185.2,77.5,6' 5.5'',95.0,7' 11'',9.1,8.0,7.75,27.5,33.5,11.34,3.26,3.21,1.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,6' 5.5'',79.0,6' 7'',184.4,80.75,6' 8.75'',103.0,8' 7'',5.8,8.5,10.0,28.5,38.0,11.16,3.22,3.32,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74.0,6' 2'',75.25,6' 3.25'',169.6,78.5,6' 6.5'',100.0,8' 4'',4.5,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628365,Markelle,Fultz,Markelle Fultz,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628385,Harry,Giles,Harry Giles,PF,81.25,6' 9.25'',82.5,6' 10.5'',232,87.25,7' 3.25'',109.5,9' 1.5'',5.2,9.5,10.75,27.0,32.5,11.08,3.0,3.34,5.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628404,Josh,Hart,Josh Hart,SG-SF,75.75,6' 3.75'',77.0,6' 5'',209.2,80.25,6' 8.25'',101.0,8' 5'',5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18,9.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,6' 6.25'',79.5,6' 7.5'',254.2,87.25,7' 3.25'',104.5,8' 8.5'',11.5,8.75,10.0,29.0,33.5,11.81,2.94,3.27,16.0,,,,,,3-5,3-5,1-5,2-5,4-5,3-5,2-5,2-5,3-5,3-5,1-6,3-6,4-6,,,,12-32,
2017,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,6' 7.25'',80.5,6' 8.5'',233.4,84.5,7' 0.5'',105.0,8' 9'',7.7,8.75,9.75,31.5,37.0,12.31,3.31,3.36,11.0,,,,,,,,,,,2-5,2-5,3-5,2-5,2-5,5-6,2-6,4-6,,,,13-24,
2017,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',193.4,85.0,7' 1'',105.5,8' 9.5'',4.0,8.75,9.5,31.5,36.0,11.25,3.23,3.36,5.0,,,,,,4-5,5-5,3-5,3-5,4-5,4-5,4-5,2-5,3-5,4-5,,,,5-6,4-6,3-6,,16-32
2017,1628402,Frank,Jackson,Frank Jackson,PG,74.0,6' 2'',75.5,6' 3.5'',201.6,79.5,6' 7.5'',98.0,8' 2'',6.7,8.25,9.0,34.5,42.0,10.94,2.7,3.14,9.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628992,Justin,Jackson (UMD),Justin Jackson (UMD),SF,77.75,6' 5.75'',79.0,6' 7'',219.4,87.25,7' 3.25'',107.0,8' 11'',7.1,9.0,9.5,26.5,31.5,11.78,3.08,3.43,,,,,,,5-5,5-6,2-5,4-5,4-5,4-5,1-5,3-5,2-5,4-5,5-6,3-6,4-6,,,,23-36,
2017,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,6' 7'',80.25,6' 8.25'',200.8,83.0,6' 11'',104.5,8' 8.5'',8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628514,Peter,Jok,Peter Jok,SG-SF,76.25,6' 4.25'',77.75,6' 5.75'',202.4,80.0,6' 8'',102.0,8' 6'',11.0,8.25,9.5,26.5,31.0,11.34,2.93,3.41,,,,,,,4-5,4-5,4-5,4-5,2-5,3-5,5-5,4-5,4-5,4-5,2-5,5-6,2-6,,,,26-38,
2017,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,6' 4.5'',77.5,6' 5.5'',196.2,77.25,6' 5.25'',98.5,8' 2.5'',6.6,8.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,6' 8'',81.5,6' 9.5'',222.6,84.25,7' 0.25'',107.5,8' 11.5'',9.4,8.5,9.5,27.0,34.0,10.72,2.98,3.25,12.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628388,TJ,Leaf,TJ Leaf,PF,80.75,6' 8.75'',81.75,6' 9.75'',222.2,83.0,6' 11'',107.0,8' 11'',6.8,8.5,9.5,29.0,34.5,11.55,3.27,3.27,6.0,,,,,,,,,,,,,,,,,,,,,,,
2017,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,6' 8.25'',81.5,6' 9.5'',215,84.0,7' 0'',107.5,8' 11.5'',13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46,1.0,,,,,,4-5,3-5,4-5,4-5,4-5,4-5,4-5,5-5,2-5,3-5,4-8,4-8,3-8,,,,27-35,
